2026-04-06 00:01:41.307 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:12:23.662 [http-nio-8080-exec-2] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:12:23.700 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:12:23.723 [http-nio-8080-exec-4] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:12:25.820 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:12:25.822 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:15:20.607 [http-nio-8080-exec-5] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:15:20.646 [http-nio-8080-exec-6] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:15:20.671 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:15:35.812 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:15:35.842 [http-nio-8080-exec-4] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:15:35.863 [http-nio-8080-exec-5] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:15:37.989 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:15:37.990 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:16:55.603 [http-nio-8080-exec-7] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:16:55.606 [http-nio-8080-exec-7] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:16:55.887 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:16:55.890 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:16:56.187 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:16:56.190 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:16:56.223 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:16:56.229 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:43:41.164 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:41.238 [http-nio-8080-exec-2] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:41.291 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:56.598 [http-nio-8080-exec-6] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:56.746 [http-nio-8080-exec-9] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:56.813 [http-nio-8080-exec-8] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:56.974 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:57.015 [http-nio-8080-exec-2] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:43:57.051 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:44:03.784 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:44:03.793 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:44:47.471 [http-nio-8080-exec-10] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:44:47.474 [http-nio-8080-exec-10] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:47:15.793 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:47:15.796 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:47:23.122 [http-nio-8080-exec-7] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:47:23.125 [http-nio-8080-exec-7] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:49:47.123 [http-nio-8080-exec-9] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:50:26.000 [http-nio-8080-exec-10] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:50:26.056 [http-nio-8080-exec-4] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:50:26.090 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:50:29.004 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:50:29.019 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:58:11.537 [http-nio-8080-exec-10] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:58:11.589 [http-nio-8080-exec-4] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:58:11.645 [http-nio-8080-exec-6] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 00:58:12.202 [http-nio-8080-exec-8] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:58:12.207 [http-nio-8080-exec-8] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 00:58:16.166 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 00:58:16.170 [http-nio-8080-exec-5] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 01:04:25.390 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 01:04:25.392 [http-nio-8080-exec-6] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 01:04:39.542 [http-nio-8080-exec-5] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:04:39.583 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:04:39.613 [http-nio-8080-exec-2] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:04:42.241 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 01:04:42.245 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 01:09:12.371 [http-nio-8080-exec-8] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:09:12.408 [http-nio-8080-exec-9] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:09:12.441 [http-nio-8080-exec-5] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:09:14.548 [http-nio-8080-exec-1] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2026-04-06 01:09:14.551 [http-nio-8080-exec-1] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：6
2026-04-06 01:09:44.802 [http-nio-8080-exec-6] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getStatistics 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:09:44.837 [http-nio-8080-exec-7] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getTodoList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:09:44.874 [http-nio-8080-exec-8] INFO  c.example.student.controller.DashboardController - 用户 teacher001 访问 getNoticeList 方法，拥有权限: [education:department:list, education:student:list, education:teacher:list, course:course:list, course:offering:list, course:selection:list, course:teaching:list, grade:input, grade:query, grade:stats, system:notice:list, system:todo:list, system:user:profile, education:department:query, course:course:query, course:selection:query, dashboard:basic, dashboard:charts, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, teacher]
2026-04-06 01:09:52.225 [http-nio-8080-exec-9] INFO  c.example.student.controller.DepartmentController - 获取所有院系
